kategori,input_user,prep_input,prep_stopword
cek_tekanan_darah,saya ingin melakukan pemeriksaan hipertensi,"['saya', 'ingin', 'laku', 'periksa', 'hipertensi']","['ingin', 'laku', 'periksa', 'hipertensi']"
cek_tekanan_darah,pemeriksaan hipertensi,"['periksa', 'hipertensi']","['periksa', 'hipertensi']"
cek_tekanan_darah,aku mau cek tekanan darah,"['aku', 'mau', 'cek', 'tekan', 'darah']","['aku', 'mau', 'cek', 'tekan', 'darah']"
cek_tekanan_darah,saya ingin check hipertensi,"['saya', 'ingin', 'check', 'hipertensi']","['ingin', 'check', 'hipertensi']"
cek_tekanan_darah,ingin cek hipertensi,"['ingin', 'cek', 'hipertensi']","['cek', 'hipertensi']"
cek_tekanan_darah,mau pemeriksaan hipertensi,"['mau', 'periksa', 'hipertensi']","['mau', 'periksa', 'hipertensi']"
cek_tekanan_darah,check up tekanan darah,"['check', 'up', 'tekan', 'darah']","['check', 'up', 'tekan', 'darah']"
cek_tekanan_darah,ingin tahu kondisi tekanan darah,"['ingin', 'tahu', 'kondisi', 'tekan', 'darah']","['tahu', 'kondisi', 'tekan', 'darah']"
cek_tekanan_darah,ingin cek hipertensi,"['ingin', 'cek', 'hipertensi']","['cek', 'hipertensi']"
cek_tekanan_darah,mau tahu kondisi tekanan darah,"['mau', 'tahu', 'kondisi', 'tekan', 'darah']","['mau', 'tahu', 'kondisi', 'tekan', 'darah']"
cek_tekanan_darah,Saya ingin melakukan pemeriksaan terkait hipertensi,"['saya', 'ingin', 'laku', 'periksa', 'kait', 'hipertensi']","['ingin', 'laku', 'periksa', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi saya,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'saya']","['ingin', 'ecek', 'kondisi', 'hipertensi']"
cek_tekanan_darah,Saya ingin menjalani pemeriksaan tekanan darah,"['saya', 'ingin', 'jalan', 'periksa', 'tekan', 'darah']","['ingin', 'jalan', 'periksa', 'tekan', 'darah']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi saya,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'saya']","['ingin', 'tahu', 'kondisi', 'hipertensi']"
cek_tekanan_darah,aku mau cek hipertensi,"['aku', 'mau', 'cek', 'hipertensi']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,saya ingin melakukan pengecekan tekanan darah,"['saya', 'ingin', 'laku', 'kece', 'tekan', 'darah']","['ingin', 'laku', 'kece', 'tekan', 'darah']"
cek_tekanan_darah,ingin cek tekanan,"['ingin', 'cek', 'tekan']","['cek', 'tekan']"
cek_tekanan_darah,mau tahu kondisi darah tinggi,"['mau', 'tahu', 'kondisi', 'darah', 'tinggi']","['mau', 'tahu', 'kondisi', 'darah', 'tinggi']"
cek_tekanan_darah,Saya ingin memeriksakan tekanan darah terkait hipertensi,"['saya', 'ingin', 'periksa', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'periksa', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'hipertensi']"
cek_tekanan_darah,Saya mau melakukan cek tekanan darah terkait hipertensi,"['saya', 'mau', 'laku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['mau', 'laku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,saya ingin periksa tekanan darah untuk hipertensi,"['saya', 'ingin', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['ingin', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin memeriksa kondisi hipertensi,"['saya', 'ingin', 'periksa', 'kondisi', 'hipertensi']","['ingin', 'periksa', 'kondisi', 'hipertensi']"
cek_tekanan_darah,Mau pemeriksaan terkait hipertensi,"['mau', 'periksa', 'kait', 'hipertensi']","['mau', 'periksa', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin mengecek tekanan darah untuk hipertensi,"['aku', 'ingin', 'ecek', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'ecek', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi hipertensi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'hipertensi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'hipertensi', 'laku', 'periksa']"
cek_tekanan_darah,Aku ingin cek hipertensi ini,"['aku', 'ingin', 'cek', 'hipertensi', 'ini']","['aku', 'cek', 'hipertensi']"
cek_tekanan_darah,Mau tahu kondisi tekanan darah terkait hipertensi,"['mau', 'tahu', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['mau', 'tahu', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan terkait hipertensi,"['saya', 'ingin', 'laku', 'kece', 'kait', 'hipertensi']","['ingin', 'laku', 'kece', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang saya miliki,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'saya', 'milik']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'saya', 'milik']"
cek_tekanan_darah,Aku ingin menjalani pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'jalan', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'jalan', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'tahu', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku mau cek hipertensi ini,"['aku', 'mau', 'cek', 'hipertensi', 'ini']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pemeriksaan untuk mengecek tekanan darah,"['saya', 'ingin', 'laku', 'periksa', 'untuk', 'ecek', 'tekan', 'darah']","['ingin', 'laku', 'periksa', 'ecek', 'tekan', 'darah']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Mau tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['mau', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['mau', 'tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi saya,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'saya']","['ingin', 'ecek', 'kondisi', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa tekanan darah untuk hipertensi,"['aku', 'ingin', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan tekanan darah terkait hipertensi,"['saya', 'ingin', 'laku', 'kece', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'laku', 'kece', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa kondisi tekanan darah terkait hipertensi,"['aku', 'ingin', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek tekanan darah untuk hipertensi,"['saya', 'ingin', 'ecek', 'tekan', 'darah', 'untuk', 'hipertensi']","['ingin', 'ecek', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Aku ingin mengetahui kondisi hipertensi melalui pemeriksaan,"['aku', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']","['aku', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']"
cek_tekanan_darah,Saya mau cek hipertensi,"['saya', 'mau', 'cek', 'hipertensi']","['mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan untuk hipertensi,"['saya', 'ingin', 'laku', 'kece', 'untuk', 'hipertensi']","['ingin', 'laku', 'kece', 'hipertensi']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek tekanan darah terkait hipertensi,"['saya', 'ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa kondisi tekanan darah terkait hipertensi,"['aku', 'ingin', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi melalui pemeriksaan,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']","['ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']"
cek_tekanan_darah,Aku mau cek hipertensi ini,"['aku', 'mau', 'cek', 'hipertensi', 'ini']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan untuk hipertensi,"['saya', 'ingin', 'laku', 'kece', 'untuk', 'hipertensi']","['ingin', 'laku', 'kece', 'hipertensi']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek tekanan darah terkait hipertensi,"['saya', 'ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa kondisi tekanan darah terkait hipertensi,"['aku', 'ingin', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi melalui pemeriksaan,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']","['ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']"
cek_tekanan_darah,Aku mau cek hipertensi ini,"['aku', 'mau', 'cek', 'hipertensi', 'ini']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan untuk hipertensi,"['saya', 'ingin', 'laku', 'kece', 'untuk', 'hipertensi']","['ingin', 'laku', 'kece', 'hipertensi']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek tekanan darah terkait hipertensi,"['saya', 'ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa kondisi tekanan darah terkait hipertensi,"['aku', 'ingin', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi melalui pemeriksaan,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']","['ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']"
cek_tekanan_darah,Aku mau cek hipertensi ini,"['aku', 'mau', 'cek', 'hipertensi', 'ini']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan untuk hipertensi,"['saya', 'ingin', 'laku', 'kece', 'untuk', 'hipertensi']","['ingin', 'laku', 'kece', 'hipertensi']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek tekanan darah terkait hipertensi,"['saya', 'ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa kondisi tekanan darah terkait hipertensi,"['aku', 'ingin', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi melalui pemeriksaan,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']","['ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']"
cek_tekanan_darah,Aku mau cek hipertensi ini,"['aku', 'mau', 'cek', 'hipertensi', 'ini']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan untuk hipertensi,"['saya', 'ingin', 'laku', 'kece', 'untuk', 'hipertensi']","['ingin', 'laku', 'kece', 'hipertensi']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'tekan', 'darah', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengecek tekanan darah terkait hipertensi,"['saya', 'ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']","['ingin', 'ecek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Aku ingin memeriksa kondisi tekanan darah terkait hipertensi,"['aku', 'ingin', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'periksa', 'kondisi', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Saya ingin mengetahui kondisi hipertensi melalui pemeriksaan,"['saya', 'ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']","['ingin', 'tahu', 'kondisi', 'hipertensi', 'lalu', 'periksa']"
cek_tekanan_darah,Aku mau cek hipertensi ini,"['aku', 'mau', 'cek', 'hipertensi', 'ini']","['aku', 'mau', 'cek', 'hipertensi']"
cek_tekanan_darah,Saya ingin melakukan pengecekan untuk hipertensi,"['saya', 'ingin', 'laku', 'kece', 'untuk', 'hipertensi']","['ingin', 'laku', 'kece', 'hipertensi']"
cek_tekanan_darah,Aku ingin cek tekanan darah terkait hipertensi,"['aku', 'ingin', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']","['aku', 'cek', 'tekan', 'darah', 'kait', 'hipertensi']"
cek_tekanan_darah,Ingin tahu kondisi darah tinggi dengan melakukan pemeriksaan,"['ingin', 'tahu', 'kondisi', 'darah', 'tinggi', 'dengan', 'laku', 'periksa']","['tahu', 'kondisi', 'darah', 'tinggi', 'laku', 'periksa']"
cek_tekanan_darah,Saya ingin mengecek kondisi hipertensi yang sedang saya alami,"['saya', 'ingin', 'ecek', 'kondisi', 'hipertensi', 'yang', 'sedang', 'saya', 'alami']","['ingin', 'ecek', 'kondisi', 'hipertensi', 'sedang', 'alami']"
cek_tekanan_darah,Aku ingin melakukan pemeriksaan tekanan darah untuk hipertensi,"['aku', 'ingin', 'laku', 'periksa', 'tekan', 'darah', 'untuk', 'hipertensi']","['aku', 'laku', 'periksa', 'tekan', 'darah', 'hipertensi']"
bye,da da,"['da', 'da']","['da', 'da']"
bye,da,['da'],['da']
bye,terimakasih banyak,"['terimakasih', 'banyak']","['terimakasih', 'banyak']"
bye,oke terimkasih banyak,"['oke', 'terimkasih', 'banyak']","['oke', 'terimkasih', 'banyak']"
bye,dada tensibot,"['dada', 'tensibot']","['dada', 'tensibot']"
bye,terimakasih,['terimakasih'],['terimakasih']
bye,terimakasih tensibot,"['terimakasih', 'tensibot']","['terimakasih', 'tensibot']"
bye,terimakasih banyak,"['terimakasih', 'banyak']","['terimakasih', 'banyak']"
bye,terima kasih,"['terima', 'kasih']","['terima', 'kasih']"
bye,terima kasih tensibot,"['terima', 'kasih', 'tensibot']","['terima', 'kasih', 'tensibot']"
bye,terima kasih banyak,"['terima', 'kasih', 'banyak']","['terima', 'kasih', 'banyak']"
bye,bye,['bye'],['bye']
bye,bye tensibot,"['bye', 'tensibot']","['bye', 'tensibot']"
bye,bye bye,"['bye', 'bye']","['bye', 'bye']"
bye,selamat tinggal tensibot,"['selamat', 'tinggal', 'tensibot']","['selamat', 'tinggal', 'tensibot']"
bye,selamat tinggal,"['selamat', 'tinggal']","['selamat', 'tinggal']"
bye,wah terima kasih banyak tensibot,"['wah', 'terima', 'kasih', 'banyak', 'tensibot']","['wah', 'terima', 'kasih', 'banyak', 'tensibot']"
bye,terimakasih sekali tensibot,"['terimakasih', 'sekali', 'tensibot']","['terimakasih', 'sekali', 'tensibot']"
bye,terima kasih iya tensibot buat sarannya,"['terima', 'kasih', 'iya', 'tensibot', 'buat', 'saran']","['terima', 'kasih', 'iya', 'tensibot', 'buat', 'saran']"
bye,terima kasih ini buat saran yang diberikan,"['terima', 'kasih', 'ini', 'buat', 'saran', 'yang', 'beri']","['terima', 'kasih', 'buat', 'saran', 'beri']"
bye,dada terima kasih banyak kamu saran yang kamu kasih,"['dada', 'terima', 'kasih', 'banyak', 'kamu', 'saran', 'yang', 'kamu', 'kasih']","['dada', 'terima', 'kasih', 'banyak', 'kamu', 'saran', 'kamu', 'kasih']"
bye,dada tensibot terimakasih sarannya,"['dada', 'tensibot', 'terimakasih', 'saran']","['dada', 'tensibot', 'terimakasih', 'saran']"
bye,terima kasih iya saran yang bermanfaatnya,"['terima', 'kasih', 'iya', 'saran', 'yang', 'manfaat']","['terima', 'kasih', 'iya', 'saran', 'manfaat']"
bye,terima kasih sekali sarannya,"['terima', 'kasih', 'sekali', 'saran']","['terima', 'kasih', 'sekali', 'saran']"
bye,terima kasih banyak saran yang kamu kasih,"['terima', 'kasih', 'banyak', 'saran', 'yang', 'kamu', 'kasih']","['terima', 'kasih', 'banyak', 'saran', 'kamu', 'kasih']"
bye,sarannya bagus terima kasih iya,"['saran', 'bagus', 'terima', 'kasih', 'iya']","['saran', 'bagus', 'terima', 'kasih', 'iya']"
bye,sarannya memuaskan terima kasih banyak,"['saran', 'muas', 'terima', 'kasih', 'banyak']","['saran', 'muas', 'terima', 'kasih', 'banyak']"
bye,sarannya bagus terima kasih,"['saran', 'bagus', 'terima', 'kasih']","['saran', 'bagus', 'terima', 'kasih']"
bye,Sampai jumpa,"['sampai', 'jumpa']",['jumpa']
bye,Hingga berjumpa lagi,"['hingga', 'jumpa', 'lagi']","['hingga', 'jumpa']"
bye,Terima kasih atas ilmunya,"['terima', 'kasih', 'atas', 'ilmu']","['terima', 'kasih', 'atas', 'ilmu']"
bye,Baik terima kasih ilmunya,"['baik', 'terima', 'kasih', 'ilmu']","['baik', 'terima', 'kasih', 'ilmu']"
bye,Sampai jumpa Tensibot,"['sampai', 'jumpa', 'tensibot']","['jumpa', 'tensibot']"
